Date,Adj Close,Close,High,Low,Open,Volume,MA20,MA50,MA100,MA200,Daily_Return,Volatility,RSI,MACD,MACD_Signal,BB_High,BB_Low
2015-11-05,27.213144302368164,30.229999542236328,30.67250061035156,30.045000076293945,30.462499618530277,158210800,28.97825002670288,28.441549949645996,29.391875,30.48658742904663,-0.008852474025038415,0.01699732802421295,61.36826175235004,0.6088901831897999,0.4234018240711302,31.04434698196608,26.912153071439683
2015-11-06,27.244653701782227,30.26499938964844,30.45249938964844,30.155000686645508,30.27750015258789,132169200,29.089999961853028,28.482249946594237,29.37627498626709,30.496687421798708,0.0011577852445288084,0.016423424623117442,61.63493508903175,0.6074314687889242,0.460207753014689,31.18048169077293,26.999518232933127
2015-11-09,27.13437843322754,30.14249992370605,30.45249938964844,30.012500762939453,30.239999771118164,135485600,29.202124977111815,28.51864994049072,29.357999992370605,30.506024923324585,-0.004047562148119188,0.016407661072421375,60.07193257441473,0.5895942682710142,0.4860850560659541,31.26565516910787,27.13859478511576
2015-11-10,26.2791805267334,29.1924991607666,29.51749992370605,29.01499938964844,29.225000381469727,236511600,29.264374923706054,28.538699913024903,29.33342498779297,30.515562419891356,-0.03151698649229506,0.018232447592518134,49.572855741715415,0.4931166939752565,0.4874913836478146,31.246257490703695,27.282492356708413
2015-11-11,26.13064956665039,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000,29.33812494277954,28.580649909973143,29.304674987792968,30.516562423706056,-0.005652102866220532,0.01792518320548429,48.00359420959355,0.39874697335918796,0.4697425015900893,31.163288188066026,27.512961697493054
2015-11-12,26.042877197265625,28.93000030517578,29.20499992370605,28.912500381469727,29.065000534057617,130102400,29.386374950408936,28.597549934387207,29.276399993896483,30.512587423324586,-0.003358878542746857,0.01773573443272863,47.05567636956525,0.3124886919050738,0.4382917396530862,31.112100138576455,27.660649762241416
2015-11-13,25.28220558166504,28.084999084472656,28.89249992370605,28.0674991607666,28.799999237060547,183249600,29.402624893188477,28.60739990234375,29.236974983215333,30.506562414169313,-0.029208476038347975,0.01896372744055885,39.732764494662845,0.1739387877820313,0.3854211492788753,31.071986467095783,27.73326331928117
2015-11-16,25.696298599243164,28.545000076293945,28.559999465942383,27.75,27.84499931335449,152426800,29.433249855041502,28.631949920654296,29.20367498397827,30.500999917984007,0.016378885768794982,0.019251822554762005,44.771495627908934,0.10010132050576459,0.3283571835242532,31.01371422660813,27.852785483474875
2015-11-17,25.586027145385746,28.42250061035156,28.762500762939453,28.32999992370605,28.729999542236328,110467600,29.43224992752075,28.63884994506836,29.171024990081786,30.49479991912842,-0.00429145088859606,0.01886031726755253,43.72313354641599,0.03133866002319152,0.26895347882404086,31.015243626136865,27.849256228904636
2015-11-18,26.396215438842773,29.32250022888184,29.372499465942383,28.875,28.940000534057617,186698800,29.476374912261964,28.6745499420166,29.152924995422364,30.491962423324583,0.031665039993085564,0.02013414960807154,52.519747535920914,0.04890248636520411,0.2249432803322735,30.99412924687918,27.958620577644748
2015-11-19,26.73153305053711,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200,29.517374897003172,28.705599937438965,29.136299991607665,30.49051241874695,0.012703536977910046,0.020050349780085016,55.612294713188305,0.09182108278965018,0.19831884082374884,31.0120598896838,28.022689904322544
2015-11-20,26.848560333251957,29.825000762939453,29.979999542236328,29.712499618530277,29.799999237060547,137148400,29.520124912261963,28.731049957275392,29.118050003051756,30.490974922180175,0.004377877401961827,0.018842910058596167,56.67293598958147,0.1347708252192561,0.18560923770285032,31.0168599512377,28.023389873286227
2015-11-23,26.499732971191406,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000,29.550999927520753,28.74324996948242,29.09632499694824,30.488512420654295,-0.012992481241474452,0.017575043495235202,52.63559274853099,0.13597331668637835,0.17568205349955596,31.013782557249307,28.0882172977922
2015-11-24,26.7540340423584,29.71999931335449,29.837499618530277,29.280000686645508,29.332500457763672,171212800,29.605124855041502,28.756249961853026,29.07852499008179,30.484587421417235,0.009596579646861558,0.017576343791804082,55.14439372500309,0.15790144392466132,0.17212593158457704,31.00756237752276,28.202687332560245
2015-11-25,26.5627498626709,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200,29.589624881744385,28.764349937438965,29.059374980926513,30.476024923324584,-0.007150054624489366,0.01504333312135126,52.8756007956526,0.15633061741748833,0.1689668687511593,30.989180372966352,28.190069390522417
2015-11-27,26.51323509216309,29.45249938964844,29.602500915527344,29.399999618530277,29.57250022888184,52185600,29.555624866485594,28.783799934387208,29.04747497558594,30.465212421417235,-0.0018639432600053851,0.014820994252463493,52.27610199553061,0.14893087865947052,0.16495967073282153,30.93364868211448,28.17760105085671
2015-11-30,26.62351417541504,29.575000762939453,29.852500915527344,29.4375,29.497499465942383,156721200,29.54062490463257,28.808049964904786,29.04304998397827,30.454237422943116,0.004159286166866671,0.014754310806973547,53.53960546299651,0.15120833387045352,0.16220940336034795,30.91092583176837,28.170323977496768
2015-12-01,26.40745735168457,29.334999084472656,29.70249938964844,29.21500015258789,29.6875,139409600,29.492624855041505,28.818699951171876,29.028199977874756,30.44112491607666,-0.008115018504667115,0.014440357501124275,50.70712130119848,0.13212405994016052,0.1561923346763105,30.82046092456429,28.16478878551872
2015-12-02,26.168909072875977,29.06999969482422,29.52750015258789,29.020000457763672,29.334999084472656,133546400,29.413999843597413,28.833099937438966,29.004749965667724,30.425574913024903,-0.009033557113308555,0.014196113616368146,47.70601913903942,0.09452675372720876,0.14385921848649014,30.64269871977899,28.185300967415834
2015-12-03,25.925853729248047,28.799999237060547,29.19750022888184,28.55500030517578,29.137500762939453,166278000,29.32899980545044,28.837499923706055,28.97872495651245,30.409012413024904,-0.009287941541043176,0.014270170859509214,44.796883722558384,0.04245444876750781,0.12357826454269369,30.478052016367844,28.179947594533036
2015-12-04,26.78779602050781,29.75749969482422,29.8125,28.77750015258789,28.82250022888184,231108000,29.305374813079833,28.85764991760254,28.959249954223633,30.395924911499023,0.03324654455308229,0.016287563598377144,55.22460391064945,0.07755505035838439,0.11437362170583183,30.397368745415154,28.213380880744513
2015-12-07,26.61901092529297,29.56999969482422,29.96500015258789,29.45249938964844,29.7450008392334,128336800,29.270624828338622,28.87549991607666,28.933674964904785,30.377524909973143,-0.006300932602634313,0.01632904972425697,53.108969538158625,0.08921443849529709,0.1093417850637249,30.2793120457236,28.261937610953645
2015-12-08,26.607759475708008,29.5575008392334,29.649999618530277,29.21500015258789,29.3799991607666,137238000,29.24137487411499,28.904449920654297,28.90519998550415,30.36009991645813,-0.000422687038208136,0.016313957233087973,52.963310716868165,0.09633553828768271,0.10674053570851647,30.17863364092835,28.304116107301628
2015-12-09,26.02037048339844,28.905000686645508,29.42250061035156,28.770000457763672,29.40999984741211,185445600,29.226999950408935,28.93724994659424,28.86407497406006,30.343637428283692,-0.022075619861669393,0.01549605679902509,45.887751858615026,0.04876561241103161,0.09514555104901949,30.175566866324925,28.278433034492945
2015-12-10,26.144155502319336,29.042499542236328,29.23500061035156,28.877500534057617,29.01000022888184,116850800,29.22774991989136,28.966599922180176,28.82762496948242,30.32582492828369,0.00475692275815609,0.015484507874852806,47.480009747494336,0.02190856366692273,0.08049815357260014,30.175708247251016,28.2797915925317
2015-12-11,25.471254348754883,28.295000076293945,28.84749984741211,28.212499618530277,28.79750061035156,187544800,29.195999908447266,28.98459991455078,28.797524967193603,30.306724920272828,-0.02573812439439993,0.016524283099257308,40.50255897069854,-0.05901254090767338,0.05259601467654543,30.221117572443582,28.17088224445095
2015-12-14,25.31371688842773,28.1200008392334,28.170000076293945,27.44750022888184,28.045000076293945,257274800,29.1977499961853,28.99509994506836,28.765824966430664,30.28596242904663,-0.0061848113302238605,0.015203384929725734,39.05552600471158,-0.13569981222413574,0.014936849296409191,30.215366921665744,28.18013307070486
2015-12-15,24.86586570739746,27.622499465942383,28.200000762939453,27.587499618530277,27.98500061035156,213292400,29.151624965667725,28.993649940490723,28.73079996109009,30.262374925613404,-0.017692082448194535,0.015200580655254954,35.204815683074926,-0.23392271483176685,-0.03483506352922602,30.350833241275332,27.95241669006012
2015-12-16,25.05716323852539,27.834999084472656,27.997499465942383,27.200000762939453,27.76749992370605,224954000,29.12224988937378,28.99379993438721,28.702224960327147,30.240874929428102,0.007692990230383723,0.015321816958457113,38.01598259835322,-0.2912606579626029,-0.0861201824159014,30.416477529690646,27.828022249056914
2015-12-17,24.526037216186523,27.2450008392334,28.0625,27.2450008392334,28.0049991607666,179091200,29.018374919891357,28.984799957275392,28.666224975585937,30.21908742904663,-0.021196273204419858,0.013895594883226814,33.65067428167036,-0.3799297251871927,-0.1448820909701597,30.54436899175935,27.492380848023366
2015-12-18,23.862140655517575,26.50749969482422,27.3799991607666,26.45249938964844,27.227500915527344,385813200,28.858999919891357,28.967449951171876,28.623824977874754,30.1933749294281,-0.027069228177345583,0.014283739793143506,29.145452573159304,-0.5039021087469315,-0.21668609452551407,30.701929925842986,27.016069913939727
2015-12-21,24.15470314025879,26.832500457763672,26.842500686645508,26.39249992370605,26.81999969482422,190362400,28.70937490463257,28.943499946594237,28.58622497558594,30.168612432479858,0.012260709862534247,0.014675904933423939,33.3784086743276,-0.5693630081248102,-0.2872214772453733,30.694708356302325,26.724041452962812
2015-12-22,24.132200241088867,26.8075008392334,26.93000030517578,26.612499237060547,26.850000381469727,131157600,28.57787494659424,28.9216499710083,28.551049976348878,30.147012434005738,-0.000931691721001715,0.01458509001548131,33.21403534025028,-0.6161558417865365,-0.35300835015360593,30.696783089881592,26.458966803306886
2015-12-23,24.44277000427246,27.15250015258789,27.212499618530277,26.799999237060547,26.8174991607666,130629600,28.449499988555907,28.90574996948242,28.52647497177124,30.129974937438966,0.012869506763180993,0.014769570896920898,37.76858014426248,-0.6182738620597661,-0.406061452534838,30.587092149640974,26.31190782747084
2015-12-24,24.31224250793457,27.00749969482422,27.25,26.987499237060547,27.25,54281600,28.324499988555907,28.894849967956542,28.509949970245362,30.10944993972778,-0.005340224912947944,0.014757398624478132,36.63768175059619,-0.6244544117585704,-0.4497400443795845,30.49217167515054,26.156828301961273
2015-12-28,24.03993034362793,26.70499992370605,26.92250061035156,26.545000076293945,26.897499084472656,106816800,28.18712501525879,28.869649963378905,28.488499965667724,30.08848744392395,-0.01120058407984137,0.014823367036051326,34.32835053795077,-0.6463114690561405,-0.4890543293148957,30.39922640758854,25.97502362292904
2015-12-29,24.472021102905277,27.184999465942383,27.357500076293945,26.71500015258789,26.739999771118164,123724800,28.067624950408934,28.85814994812012,28.472524967193603,30.06822494506836,0.01797414505177497,0.015565166322128883,40.71407660395387,-0.6177800095062551,-0.5147994653531676,30.224447338337356,25.910802562480512
2015-12-30,24.15245246887207,26.82999992370605,27.174999237060547,26.795000076293945,27.145000457763672,100855200,27.942374992370606,28.83609992980957,28.452024974822997,30.04357494354248,-0.013058655479507353,0.01567135105378101,37.78754830285239,-0.6167051256554643,-0.535180597413627,30.08111955573491,25.8036304290063
2015-12-31,23.6888427734375,26.315000534057617,26.75749969482422,26.20499992370605,26.752500534057617,163649200,27.804625034332275,28.793549957275392,28.415874977111816,30.014562444686888,-0.019194908353070805,0.015993056574091884,33.972506239964005,-0.6499175739419805,-0.5581279927192977,29.989502636203675,25.619747432460876
2016-01-04,23.7091007232666,26.337499618530277,26.342500686645508,25.5,25.65250015258789,270597600,27.681500053405763,28.751499938964844,28.395524978637695,29.98687494277954,0.0008549908423349795,0.01600555556568551,34.28465400477623,-0.666737456043947,-0.5798498853842275,29.90532300676643,25.457677100045096
2016-01-05,23.114965438842773,25.677499771118164,26.462499618530277,25.602500915527344,26.4375,223164000,27.47750005722046,28.687549934387206,28.364199981689453,29.957887439727784,-0.025059320625400505,0.013981629000704357,29.82965760641669,-0.7249668391818496,-0.608873276143752,29.650095983334474,25.304904131106447
2016-01-06,22.662612915039062,25.174999237060547,25.592500686645508,24.967500686645508,25.13999938964844,273829600,27.257750034332275,28.595649909973144,28.32807497024536,29.924749937057495,-0.019569683128683124,0.014246384163808565,26.957522063152055,-0.8024119330844393,-0.6475810075318895,29.428372946452857,25.087127122211694
2016-01-07,21.70615768432617,24.112499237060547,25.03249931335449,24.107500076293945,24.670000076293945,324377600,26.985499954223634,28.501499900817873,28.279299964904784,29.88694993019104,-0.042204569302861206,0.016040213269131062,22.10997523041563,-0.9387018279302382,-0.7058051716115593,29.29545085516617,24.6755490532811
2016-01-08,21.82092666625977,24.239999771118164,24.77750015258789,24.190000534057617,24.637500762939453,283192000,26.752249908447265,28.413549880981446,28.228799953460694,29.85392493247986,0.005287736157256084,0.016123256271355815,23.87892183378294,-1.0246132205720038,-0.7695667814036482,29.178957238983713,24.325542577910817
2016-01-11,22.174259185791016,24.63249969482422,24.76499938964844,24.334999084472656,24.74250030517578,198957600,26.53174991607666,28.309849891662598,28.183874950408935,29.821787433624266,0.016192241229874726,0.016811317928271084,29.208881380743136,-1.0489356770689504,-0.8254405605367088,28.886329920696255,24.177169911457064
2016-01-12,22.49608039855957,24.989999771118164,25.17250061035156,24.709999084472656,25.137500762939453,196616800,26.36649990081787,28.206999893188478,28.14624994277954,29.79267493247986,0.014513349466074077,0.01699264984407081,33.75845484042328,-1.027519525194748,-0.8658563534683166,28.666153179983443,24.0668466216523
2016-01-13,21.917699813842773,24.34749984741211,25.29750061035156,24.325000762939453,25.07999992370605,249758400,26.177874851226807,28.096449890136718,28.108099937438965,29.75644992828369,-0.025710281296145276,0.017552311381307487,30.02388626884806,-1.050284419774755,-0.9027419667296044,28.49010466289556,23.865645039558053
2016-01-14,22.397056579589844,24.8799991607666,25.1200008392334,23.934999465942383,24.489999771118164,252680400,26.04074983596802,27.98814987182617,28.092499923706054,29.725312423706054,0.021870800562345583,0.018491580407988806,36.312339411970186,-1.013672532471272,-0.9249280798779379,28.31906101506975,23.762438656866287
2016-01-15,21.85918617248535,24.28249931335449,24.427499771118164,23.84000015258789,24.049999237060547,319335600,25.86312484741211,27.86094985961914,28.077524909973146,29.691412420272826,-0.024015267989008326,0.01869956260974489,32.7553713382447,-1.0210999871413478,-0.94416246133062,28.107879219160665,23.618370475663554
2016-01-19,21.75341033935547,24.165000915527344,24.662500381469727,23.875,24.602500915527344,212350800,25.709124851226807,27.734249877929688,28.059824924468995,29.655587425231932,-0.004838809889825657,0.018384291050738855,32.08968443346653,-1.0246558424828471,-0.9602611375610655,27.976031757219534,23.44221794523408
2016-01-20,21.78266906738281,24.19750022888184,24.54750061035156,23.354999542236328,23.774999618530277,289337600,25.593624877929688,27.6135998916626,28.027574920654295,29.617387428283692,0.0013448918735035065,0.01774232657113242,32.49831329278746,-1.0131722415570756,-0.9708433583602676,27.920645992296524,23.266603763562852
2016-01-21,21.67239570617676,24.075000762939453,24.46999931335449,23.73500061035156,24.26499938964844,208646000,25.455749893188475,27.48979991912842,27.986024932861326,29.5802499294281,-0.0050624843386166685,0.01730370319691803,31.723461661703666,-1.002401033082922,-0.9771548933047985,27.79952260424723,23.11197718212972
2016-01-22,22.82465362548828,25.354999542236328,25.364999771118164,24.592500686645508,24.65749931335449,263202000,25.383124828338623,27.394049911499025,27.95634992599487,29.550024929046632,0.053167133488414065,0.021689231714972626,46.166810108535124,-0.8804305137580322,-0.9578100173954452,27.64338077038206,23.122868886295187
2016-01-25,22.379053115844727,24.86000061035156,25.38249969482422,24.802499771118164,25.3799991607666,207178000,25.268499851226807,27.307399940490722,27.923049926757812,29.516124935150145,-0.01952273479872091,0.02168591503427305,42.428831150998235,-0.8143232636822368,-0.9291126666528036,27.386233395350715,23.1507663071029
2016-01-26,22.502826690673828,24.997499465942383,25.21999931335449,24.51749992370605,24.982500076293945,300308000,25.167999839782716,27.226799926757813,27.90372491836548,29.48223743438721,0.005530927281376163,0.02179125369298544,43.79026953884384,-0.7422812272659556,-0.8917463787754341,27.131226394530042,23.20477328503539
2016-01-27,21.02424049377441,23.354999542236328,24.15749931335449,23.334999084472656,24.01000022888184,533478800,25.00049982070923,27.115299911499022,27.856424922943116,29.440449934005738,-0.0657065690087868,0.02582268138572914,33.575900001132396,-0.8084046259560616,-0.8750780282115597,26.98215409022528,23.01884555119318
2016-01-28,21.175029754638672,23.522499084472656,23.6299991607666,23.09749984741211,23.44750022888184,222715200,24.817374801635744,27.024049911499024,27.815724906921385,29.400187425613403,0.0071718923365171605,0.02539635907528795,35.23498027377262,-0.8376363323758298,-0.8675896890444137,26.627154912231212,23.007594691040275
2016-01-29,21.90644836425781,24.334999084472656,24.334999084472656,23.587499618530277,23.69750022888184,257666000,24.69262475967407,26.939849891662597,27.78589990615845,29.363387422561644,0.03454139787962984,0.026970493200544794,42.71004001740968,-0.7861781384611071,-0.8513073789277524,26.257699533265807,23.127549986082336
2016-02-01,21.70164680480957,24.107500076293945,24.177499771118164,23.850000381469727,24.11750030517578,163774000,24.58224973678589,26.853549880981447,27.746199913024903,29.326212425231933,-0.009348634343030238,0.026777707745664445,41.273600502900116,-0.7550506636708256,-0.8320560358763671,25.97608689104093,23.18841258253085
2016-02-02,21.26280403137207,23.6200008392334,24.01000022888184,23.56999969482422,23.854999542236328,149428800,24.446374797821044,26.739499893188476,27.70702491760254,29.2883749294281,-0.02022189092679616,0.026989322895775346,38.30093618116353,-0.7609473030317524,-0.8178342893074443,25.64551539638422,23.247234199257868
2016-02-03,21.68364715576172,24.087499618530277,24.209999084472656,23.520000457763672,23.75,183857200,24.366874790191652,26.627349891662597,27.666474914550783,29.2493124294281,0.019792496303401963,0.027105165414681765,42.57247940127077,-0.719602063122391,-0.7981878440704336,25.432370782280405,23.3013787981029
2016-02-04,21.85787010192871,24.149999618530277,24.332500457763672,23.79750061035156,23.96500015258789,185886800,24.315624809265138,26.513849868774415,27.6224499130249,29.211424922943117,0.0025947068392238037,0.02683690910409474,43.139244470613555,-0.6740227205937224,-0.7733548193750914,25.31740792484881,23.313841693681468
2016-02-05,21.27409172058105,23.5049991607666,24.229999542236328,23.42250061035156,24.1299991607666,185672400,24.28524980545044,26.395199851989744,27.569224910736082,29.168174924850465,-0.026708093911056108,0.025810970913509118,38.87521230117901,-0.682084266860457,-0.7551007088721646,25.344990168004216,23.225509442896666
2016-02-08,21.49810791015625,23.752500534057617,23.924999237060547,23.26000022888184,23.28249931335449,216085600,24.260874843597414,26.275849876403807,27.516049919128417,29.12484992980957,0.010529733338775493,0.025904161262420792,41.27394066716872,-0.6608835537657605,-0.7362572778508838,25.345784021859245,23.175965665335582
2016-02-09,21.49357795715332,23.747499465942383,23.98500061035156,23.482500076293945,23.57250022888184,177324800,24.21662483215332,26.160649871826173,27.46249990463257,29.08073742866516,-0.00021054912126261538,0.02559925299697906,41.23872476860051,-0.6371408175581301,-0.7164339857923331,25.309458543516662,23.12379112078998
2016-02-10,21.33065795898437,23.5674991607666,24.087499618530277,23.524999618530277,23.979999542236328,169374400,24.145499801635744,26.042949867248534,27.41337490081787,29.032762432098387,-0.007579758257661218,0.025346657522644735,39.91854610628282,-0.6256370933917239,-0.6982746073122112,25.21259937947961,23.078400223791878
2016-02-11,21.201684951782227,23.424999237060547,23.68000030517578,23.147499084472656,23.44750022888184,200298800,24.099374771118164,25.919949836730957,27.36399990081787,28.98668743133545,-0.006046459267230131,0.02477882899967176,38.857989431455216,-0.6208619519228904,-0.6827920762343471,25.20655806411236,22.992191478123967
2016-02-12,21.267303466796875,23.497499465942383,23.625,23.252500534057617,23.54750061035156,161405600,24.030249786376952,25.80319984436035,27.310949897766115,28.9433749294281,0.003094993863100415,0.024190045986591836,39.73525666165806,-0.6042619002980771,-0.6670860410470931,25.106036790981896,22.95446278177201
2016-02-16,21.866928100585938,24.15999984741211,24.212499618530277,23.65250015258789,23.7549991607666,196231600,24.024124813079833,25.70499984741211,27.26904989242554,28.907737426757812,0.02819450565069559,0.024568653968855176,47.19161115236019,-0.5315209530639784,-0.6399730234504702,25.095483142016032,22.952766484143634
2016-02-17,22.201805114746094,24.530000686645508,24.552499771118164,24.037500381469727,24.167499542236328,179452800,24.04237480163574,25.619599876403807,27.228549900054933,28.86919993400574,0.015314604369628393,0.02477066073785869,50.84920158443579,-0.43895722713757124,-0.5997698641878905,25.134935685657684,22.9498139176138
2016-02-18,21.78094291687012,24.065000534057617,24.72249984741211,24.022499084472656,24.709999084472656,156084000,24.03574981689453,25.505749893188476,27.181699905395508,28.828649940490724,-0.01895638563275881,0.025170392748381967,46.49110277612974,-0.3985274571493882,-0.55952138278019,25.12607239701538,22.94542723677368
2016-02-19,21.731164932250977,24.01000022888184,24.190000534057617,23.950000762939453,24.0,141496800,24.03249979019165,25.394549903869628,27.135024909973144,28.791449937820435,-0.0022854894641676227,0.02514848108435143,45.989033204558496,-0.36669757672082426,-0.5209566215683169,25.12272250089373,22.94227707948957
2016-02-22,21.921222686767575,24.21999931335449,24.225000381469727,23.979999542236328,24.07749938964844,137123200,23.97574977874756,25.28779987335205,27.096124897003175,28.75628743171692,0.008746317470669451,0.02198376421500376,48.285414936888415,-0.3208286827323015,-0.48093103380111385,24.88840162865561,23.063097928839507
2016-02-23,21.42569923400879,23.67250061035156,24.125,23.637500762939453,24.100000381469727,127770400,23.91637477874756,25.18314987182617,27.060199909210205,28.71807493209839,-0.02260523197872466,0.022123046791697742,43.13605835386886,-0.3249104579639486,-0.4497269186336808,24.74150745997446,23.09124209752066
2016-02-24,21.74473571777344,24.024999618530277,24.09499931335449,23.32999992370605,23.4950008392334,145022800,23.867749786376955,25.08279987335205,27.024699897766112,28.67867492675781,0.014890653673679699,0.022392721060284636,47.05124306322005,-0.2962861677298818,-0.419038768452921,24.531059770779173,23.204439801974736
2016-02-25,21.894079208374023,24.190000534057617,24.190000534057617,23.8125,24.012500762939453,110330800,23.909499835968017,25.000699882507323,26.992649898529052,28.64172492980957,0.006867884210082442,0.016616811516751196,48.82733905426187,-0.25732078277246373,-0.38669517131682957,24.542898932231296,23.276100739704738
2016-02-26,21.92802047729492,24.227500915527344,24.5049991607666,24.145000457763672,24.299999237060547,115964400,23.944749927520753,24.9228498840332,26.95897491455078,28.60552493095398,0.001550243102182991,0.01657022356900815,49.244046890724334,-0.22086843326952632,-0.3535298237073689,24.566437276851442,23.323062578190065
2016-02-29,21.878232955932617,24.17250061035156,24.5575008392334,24.162500381469727,24.21500015258789,140865200,23.936625003814697,24.853849906921386,26.923749923706055,28.56887493133545,-0.002270160070060534,0.014653062404113203,48.618714057594566,-0.1941793697325913,-0.3216597329124134,24.541725240620586,23.33152476700881
2016-03-01,22.747127532958984,25.13249969482422,25.1924991607666,24.354999542236328,24.412500381469727,201628400,23.98787498474121,24.799799919128418,26.89679992675781,28.53334993362427,0.03971451278241167,0.016970353070823296,58.51990877755046,-0.09447514090973996,-0.27622281451187874,24.785260494794617,23.190489474687805
2016-03-02,22.796911239624023,25.1875,25.22249984741211,24.90999984741211,25.127500534057617,132678400,24.066249942779542,24.75864990234375,26.87172492980957,28.49832492828369,0.002188413641445619,0.016129576234698954,59.00728937141251,-0.010895163602487656,-0.22315728433000054,25.00006302552865,23.132436860030435
2016-03-03,22.96660614013672,25.375,25.427499771118164,25.112499237060547,25.145000457763672,147822800,24.130624961853027,24.735999908447265,26.85172492980957,28.462462425231934,0.007444168734491274,0.015697230366567606,60.70246498382113,0.06966915096704085,-0.1645919972705923,25.225113579382487,23.036136344323566
2016-03-04,23.30827522277832,25.752500534057617,25.9375,25.342500686645508,25.592500686645508,184220400,24.210750007629393,24.714399909973146,26.82894992828369,28.42863741874695,0.014876868337245996,0.015930448649649258,63.936036669890115,0.162109392723071,-0.09925171927185963,25.51391777922958,22.907582236029207
